=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
33-005,33,female,PITCH,Baseline,2431,2445,2417,22,24,92
33-005,33,female,PITCH,Filtering,3070,2874,3168,9,12,75
33-005,33,female,PITCH,Correlation,2933,2074,3721,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
33-005,33,female,PITCH,Filtering,Filtering_1,1,PEA,745,congruent,B,incorrect,3087
33-005,33,female,PITCH,Filtering,Filtering_1,2,Indole,745,incongruent,V,correct,3406
33-005,33,female,PITCH,Filtering,Filtering_1,3,PEA,482,incongruent,B,correct,2740
33-005,33,female,PITCH,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,2890
33-005,33,female,PITCH,Filtering,Filtering_1,5,Indole,745,incongruent,V,correct,2925
33-005,33,female,PITCH,Filtering,Filtering_1,6,PEA,745,congruent,B,incorrect,5056
33-005,33,female,PITCH,Filtering,Filtering_1,7,PEA,482,incongruent,B,correct,3454
33-005,33,female,PITCH,Filtering,Filtering_1,8,Indole,482,congruent,V,incorrect,3580
33-005,33,female,PITCH,Filtering,Filtering_1,9,PEA,482,incongruent,B,correct,3417
33-005,33,female,PITCH,Filtering,Filtering_1,10,Indole,745,incongruent,V,correct,3064
33-005,33,female,PITCH,Filtering,Filtering_1,11,Indole,482,congruent,B,correct,3135
33-005,33,female,PITCH,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,2598
33-005,33,female,PITCH,Correlation,Correlation_1,1,PEA,745,congruent,B,incorrect,2142
33-005,33,female,PITCH,Correlation,Correlation_1,2,Indole,482,congruent,B,correct,1911
33-005,33,female,PITCH,Correlation,Correlation_1,3,Indole,482,congruent,B,correct,2303
33-005,33,female,PITCH,Correlation,Correlation_1,4,Indole,482,congruent,B,correct,2415
33-005,33,female,PITCH,Correlation,Correlation_1,5,PEA,745,congruent,V,correct,1339
33-005,33,female,PITCH,Correlation,Correlation_1,6,Indole,482,congruent,B,correct,2696
33-005,33,female,PITCH,Correlation,Correlation_1,7,PEA,745,congruent,V,correct,2029
33-005,33,female,PITCH,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,2802
33-005,33,female,PITCH,Correlation,Correlation_1,9,PEA,745,congruent,V,correct,1753
33-005,33,female,PITCH,Correlation,Correlation_1,10,Indole,482,congruent,B,correct,1509
33-005,33,female,PITCH,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,1809
33-005,33,female,PITCH,Correlation,Correlation_1,12,Indole,482,congruent,B,correct,2252
33-005,33,female,PITCH,Correlation,Correlation_2,1,PEA,482,incongruent,B,correct,3195
33-005,33,female,PITCH,Correlation,Correlation_2,2,Indole,745,incongruent,V,correct,2894
33-005,33,female,PITCH,Correlation,Correlation_2,3,PEA,482,incongruent,B,correct,7059
33-005,33,female,PITCH,Correlation,Correlation_2,4,Indole,745,incongruent,V,correct,2408
33-005,33,female,PITCH,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,3097
33-005,33,female,PITCH,Correlation,Correlation_2,6,PEA,482,incongruent,B,correct,2832
33-005,33,female,PITCH,Correlation,Correlation_2,7,Indole,745,incongruent,V,correct,6170
33-005,33,female,PITCH,Correlation,Correlation_2,8,Indole,745,incongruent,V,correct,3651
33-005,33,female,PITCH,Correlation,Correlation_2,9,Indole,745,incongruent,V,correct,5546
33-005,33,female,PITCH,Correlation,Correlation_2,10,Indole,745,incongruent,V,correct,2290
33-005,33,female,PITCH,Correlation,Correlation_2,11,PEA,482,incongruent,B,correct,3056
33-005,33,female,PITCH,Correlation,Correlation_2,12,PEA,482,incongruent,B,correct,2454
