=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
21-010,21,female,PITCH,Baseline,1085,1115,1060,22,24,92
21-010,21,female,PITCH,Filtering,1316,1201,1460,9,12,75
21-010,21,female,PITCH,Correlation,1116,865,1389,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
21-010,21,female,PITCH,Baseline,Baseline_1,1075,1111,1052,12396,10,12,83
21-010,21,female,PITCH,Baseline,Baseline_2,1094,1118,1069,13123,12,12,100
21-010,21,female,PITCH,Filtering,Filtering_1,1316,1201,1460,16367,9,12,75
21-010,21,female,PITCH,Correlation,Correlation_1,865,865,,10381,12,12,100
21-010,21,female,PITCH,Correlation,Correlation_2,1389,,1389,16306,11,12,92

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
21-010,21,female,PITCH,Baseline,Baseline_1,1,PEA,745,congruent,V,correct,1323
21-010,21,female,PITCH,Baseline,Baseline_1,2,PEA,745,congruent,B,incorrect,610
21-010,21,female,PITCH,Baseline,Baseline_1,3,PEA,482,incongruent,B,correct,1122
21-010,21,female,PITCH,Baseline,Baseline_1,4,PEA,482,incongruent,B,correct,949
21-010,21,female,PITCH,Baseline,Baseline_1,5,PEA,745,congruent,V,correct,1136
21-010,21,female,PITCH,Baseline,Baseline_1,6,PEA,482,incongruent,B,correct,1025
21-010,21,female,PITCH,Baseline,Baseline_1,7,PEA,482,incongruent,B,correct,895
21-010,21,female,PITCH,Baseline,Baseline_1,8,PEA,482,incongruent,B,correct,1276
21-010,21,female,PITCH,Baseline,Baseline_1,9,PEA,482,incongruent,B,correct,1042
21-010,21,female,PITCH,Baseline,Baseline_1,10,PEA,745,congruent,V,correct,1160
21-010,21,female,PITCH,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,826
21-010,21,female,PITCH,Baseline,Baseline_1,12,PEA,745,congruent,B,incorrect,1032
21-010,21,female,PITCH,Baseline,Baseline_2,1,Indole,745,incongruent,V,correct,947
21-010,21,female,PITCH,Baseline,Baseline_2,2,Indole,482,congruent,B,correct,1311
21-010,21,female,PITCH,Baseline,Baseline_2,3,Indole,482,congruent,B,correct,1062
21-010,21,female,PITCH,Baseline,Baseline_2,4,Indole,745,incongruent,V,correct,777
21-010,21,female,PITCH,Baseline,Baseline_2,5,Indole,482,congruent,B,correct,986
21-010,21,female,PITCH,Baseline,Baseline_2,6,Indole,482,congruent,B,correct,1359
21-010,21,female,PITCH,Baseline,Baseline_2,7,Indole,745,incongruent,V,correct,1059
21-010,21,female,PITCH,Baseline,Baseline_2,8,Indole,482,congruent,B,correct,569
21-010,21,female,PITCH,Baseline,Baseline_2,9,Indole,745,incongruent,V,correct,575
21-010,21,female,PITCH,Baseline,Baseline_2,10,Indole,745,incongruent,V,correct,1309
21-010,21,female,PITCH,Baseline,Baseline_2,11,Indole,482,congruent,B,correct,1421
21-010,21,female,PITCH,Baseline,Baseline_2,12,Indole,745,incongruent,V,correct,1748
21-010,21,female,PITCH,Filtering,Filtering_1,1,PEA,745,congruent,B,incorrect,1401
21-010,21,female,PITCH,Filtering,Filtering_1,2,PEA,482,incongruent,V,incorrect,1755
21-010,21,female,PITCH,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,1005
21-010,21,female,PITCH,Filtering,Filtering_1,4,PEA,482,incongruent,B,correct,1027
21-010,21,female,PITCH,Filtering,Filtering_1,5,PEA,482,incongruent,B,correct,1089
21-010,21,female,PITCH,Filtering,Filtering_1,6,Indole,482,congruent,B,correct,1158
21-010,21,female,PITCH,Filtering,Filtering_1,7,PEA,745,congruent,V,correct,1543
21-010,21,female,PITCH,Filtering,Filtering_1,8,Indole,745,incongruent,B,incorrect,1365
21-010,21,female,PITCH,Filtering,Filtering_1,9,Indole,745,incongruent,V,correct,2439
21-010,21,female,PITCH,Filtering,Filtering_1,10,PEA,745,congruent,V,correct,1072
21-010,21,female,PITCH,Filtering,Filtering_1,11,Indole,482,congruent,B,correct,1227
21-010,21,female,PITCH,Filtering,Filtering_1,12,Indole,745,incongruent,V,correct,1286
21-010,21,female,PITCH,Correlation,Correlation_1,1,Indole,482,congruent,B,correct,764
21-010,21,female,PITCH,Correlation,Correlation_1,2,Indole,482,congruent,B,correct,558
21-010,21,female,PITCH,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,803
21-010,21,female,PITCH,Correlation,Correlation_1,4,PEA,745,congruent,V,correct,855
