=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
26-012,26,male,PITCH,Baseline,1438,1375,1536,18,24,75
26-012,26,male,PITCH,Filtering,1947,1680,2170,11,12,92
26-012,26,male,PITCH,Correlation,1604,1484,1723,24,24,100

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
26-012,26,male,PITCH,Baseline,Baseline_1,11,PEA,482,incongruent,V,incorrect,1757
26-012,26,male,PITCH,Baseline,Baseline_1,12,PEA,482,incongruent,B,correct,1193
26-012,26,male,PITCH,Baseline,Baseline_2,1,Indole,745,incongruent,B,incorrect,1954
26-012,26,male,PITCH,Baseline,Baseline_2,2,Indole,745,incongruent,V,correct,2568
26-012,26,male,PITCH,Baseline,Baseline_2,3,Indole,482,congruent,B,correct,1513
26-012,26,male,PITCH,Baseline,Baseline_2,4,Indole,482,congruent,B,correct,1483
26-012,26,male,PITCH,Baseline,Baseline_2,5,Indole,482,congruent,B,correct,1326
26-012,26,male,PITCH,Baseline,Baseline_2,6,Indole,745,incongruent,V,correct,931
26-012,26,male,PITCH,Baseline,Baseline_2,7,Indole,482,congruent,B,correct,1411
26-012,26,male,PITCH,Baseline,Baseline_2,8,Indole,745,incongruent,V,correct,1472
26-012,26,male,PITCH,Baseline,Baseline_2,9,Indole,745,incongruent,V,correct,1386
26-012,26,male,PITCH,Baseline,Baseline_2,10,Indole,482,congruent,B,correct,1617
26-012,26,male,PITCH,Baseline,Baseline_2,11,Indole,745,incongruent,B,incorrect,1543
26-012,26,male,PITCH,Baseline,Baseline_2,12,Indole,482,congruent,B,correct,1140
26-012,26,male,PITCH,Filtering,Filtering_1,1,PEA,482,incongruent,B,correct,2249
26-012,26,male,PITCH,Filtering,Filtering_1,2,PEA,482,incongruent,B,correct,1912
26-012,26,male,PITCH,Filtering,Filtering_1,3,Indole,745,incongruent,V,correct,2173
26-012,26,male,PITCH,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,2028
26-012,26,male,PITCH,Filtering,Filtering_1,5,PEA,745,congruent,V,correct,1330
26-012,26,male,PITCH,Filtering,Filtering_1,6,Indole,482,congruent,B,correct,2926
26-012,26,male,PITCH,Filtering,Filtering_1,7,Indole,482,congruent,V,incorrect,1503
26-012,26,male,PITCH,Filtering,Filtering_1,8,Indole,745,incongruent,V,correct,1646
26-012,26,male,PITCH,Filtering,Filtering_1,9,PEA,482,incongruent,B,correct,3094
26-012,26,male,PITCH,Filtering,Filtering_1,10,Indole,745,incongruent,V,correct,1943
26-012,26,male,PITCH,Filtering,Filtering_1,11,PEA,745,congruent,V,correct,612
26-012,26,male,PITCH,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,1505
26-012,26,male,PITCH,Correlation,Correlation_1,1,PEA,745,congruent,V,correct,1063
26-012,26,male,PITCH,Correlation,Correlation_1,2,Indole,482,congruent,B,correct,983
26-012,26,male,PITCH,Correlation,Correlation_1,3,Indole,482,congruent,B,correct,1284
26-012,26,male,PITCH,Correlation,Correlation_1,4,Indole,482,congruent,B,correct,1836
26-012,26,male,PITCH,Correlation,Correlation_1,5,PEA,745,congruent,V,correct,1270
26-012,26,male,PITCH,Correlation,Correlation_1,6,Indole,482,congruent,B,correct,1095
26-012,26,male,PITCH,Correlation,Correlation_1,7,PEA,745,congruent,V,correct,1322
26-012,26,male,PITCH,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,1096
26-012,26,male,PITCH,Correlation,Correlation_1,9,Indole,482,congruent,B,correct,2615
26-012,26,male,PITCH,Correlation,Correlation_1,10,PEA,745,congruent,V,correct,1328
26-012,26,male,PITCH,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,2612
26-012,26,male,PITCH,Correlation,Correlation_1,12,Indole,482,congruent,B,correct,1302
26-012,26,male,PITCH,Correlation,Correlation_2,1,Indole,745,incongruent,V,correct,1880
26-012,26,male,PITCH,Correlation,Correlation_2,2,PEA,482,incongruent,B,correct,1069
26-012,26,male,PITCH,Correlation,Correlation_2,3,Indole,745,incongruent,V,correct,905
26-012,26,male,PITCH,Correlation,Correlation_2,4,PEA,482,incongruent,B,correct,1590
26-012,26,male,PITCH,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,1303
26-012,26,male,PITCH,Correlation,Correlation_2,6,PEA,482,incongruent,B,correct,1773
26-012,26,male,PITCH,Correlation,Correlation_2,7,PEA,482,incongruent,B,correct,1409
26-012,26,male,PITCH,Correlation,Correlation_2,8,PEA,482,incongruent,B,correct,4522
26-012,26,male,PITCH,Correlation,Correlation_2,9,Indole,745,incongruent,V,correct,1831
26-012,26,male,PITCH,Correlation,Correlation_2,10,Indole,745,incongruent,V,correct,1011
26-012,26,male,PITCH,Correlation,Correlation_2,11,Indole,745,incongruent,V,correct,1801
26-012,26,male,PITCH,Correlation,Correlation_2,12,Indole,745,incongruent,V,correct,1587
