=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
38,31,female,ODOR,Baseline,3520,3401,3638,22,24,92
38,31,female,ODOR,Filtering,5270,4309,6232,10,12,83
38,31,female,ODOR,Correlation,4012,3124,5010,17,24,71

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
38,31,female,ODOR,Correlation,Correlation_1,3124,3124,,37110,9,12,75
38,31,female,ODOR,Correlation,Correlation_2,5010,,5010,55245,8,12,67
38,31,female,ODOR,Filtering,Filtering_1,5270,4309,6232,63627,10,12,83
38,31,female,ODOR,Baseline,Baseline_1,3405,2972,3925,41850,11,12,92
38,31,female,ODOR,Baseline,Baseline_2,3634,3917,3398,42882,11,12,92

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
38,31,female,ODOR,Correlation,Correlation_1,1,Indole,482,congruent,V,incorrect,2917
38,31,female,ODOR,Correlation,Correlation_1,2,PEA,745,congruent,V,correct,3693
38,31,female,ODOR,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,3451
38,31,female,ODOR,Correlation,Correlation_1,4,Indole,482,congruent,V,incorrect,3134
38,31,female,ODOR,Correlation,Correlation_1,5,Indole,482,congruent,B,correct,3104
38,31,female,ODOR,Correlation,Correlation_1,6,PEA,745,congruent,B,incorrect,2941
38,31,female,ODOR,Correlation,Correlation_1,7,Indole,482,congruent,B,correct,4287
38,31,female,ODOR,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,2534
38,31,female,ODOR,Correlation,Correlation_1,9,PEA,745,congruent,V,correct,3336
38,31,female,ODOR,Correlation,Correlation_1,10,Indole,482,congruent,B,correct,1534
38,31,female,ODOR,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,2950
38,31,female,ODOR,Correlation,Correlation_1,12,Indole,482,congruent,B,correct,3229
38,31,female,ODOR,Correlation,Correlation_2,1,PEA,482,incongruent,V,correct,4291
38,31,female,ODOR,Correlation,Correlation_2,2,Indole,745,incongruent,V,incorrect,1856
38,31,female,ODOR,Correlation,Correlation_2,3,Indole,745,incongruent,B,correct,2712
38,31,female,ODOR,Correlation,Correlation_2,4,PEA,482,incongruent,V,correct,4663
38,31,female,ODOR,Correlation,Correlation_2,5,Indole,745,incongruent,V,incorrect,5919
38,31,female,ODOR,Correlation,Correlation_2,6,PEA,482,incongruent,V,correct,7000
38,31,female,ODOR,Correlation,Correlation_2,7,PEA,482,incongruent,V,correct,5710
38,31,female,ODOR,Correlation,Correlation_2,8,Indole,745,incongruent,B,correct,6916
38,31,female,ODOR,Correlation,Correlation_2,9,PEA,482,incongruent,B,incorrect,3555
38,31,female,ODOR,Correlation,Correlation_2,10,Indole,745,incongruent,B,correct,5216
38,31,female,ODOR,Correlation,Correlation_2,11,PEA,482,incongruent,B,incorrect,3835
38,31,female,ODOR,Correlation,Correlation_2,12,Indole,745,incongruent,B,correct,3572
38,31,female,ODOR,Filtering,Filtering_1,1,PEA,745,congruent,V,correct,4272
38,31,female,ODOR,Filtering,Filtering_1,2,PEA,482,incongruent,V,correct,5615
38,31,female,ODOR,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,3824
38,31,female,ODOR,Filtering,Filtering_1,4,Indole,745,incongruent,B,correct,7661
38,31,female,ODOR,Filtering,Filtering_1,5,PEA,745,congruent,V,correct,4879
38,31,female,ODOR,Filtering,Filtering_1,6,PEA,482,incongruent,V,correct,8027
38,31,female,ODOR,Filtering,Filtering_1,7,Indole,482,congruent,B,correct,5137
38,31,female,ODOR,Filtering,Filtering_1,8,Indole,745,incongruent,B,correct,5859
