=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
34,27,male,ODOR,Baseline,2974,3307,2671,21,24,88
34,27,male,ODOR,Filtering,3804,2988,4211,9,12,75
34,27,male,ODOR,Correlation,3166,2830,3569,22,24,92

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
34,27,male,ODOR,Baseline,Baseline_1,3110,3543,2678,37790,10,12,83
34,27,male,ODOR,Baseline,Baseline_2,2850,3071,2666,33213,11,12,92
34,27,male,ODOR,Filtering,Filtering_1,3804,2988,4211,42498,9,12,75
34,27,male,ODOR,Correlation,Correlation_1,2830,2830,,33957,12,12,100
34,27,male,ODOR,Correlation,Correlation_2,3569,,3569,41026,10,12,83

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
34,27,male,ODOR,Baseline,Baseline_1,1,Indole,745,incongruent,V,incorrect,3308
34,27,male,ODOR,Baseline,Baseline_1,2,PEA,745,congruent,B,incorrect,3377
34,27,male,ODOR,Baseline,Baseline_1,3,PEA,745,congruent,V,correct,3140
34,27,male,ODOR,Baseline,Baseline_1,4,Indole,745,incongruent,B,correct,2751
34,27,male,ODOR,Baseline,Baseline_1,5,PEA,745,congruent,V,correct,4031
34,27,male,ODOR,Baseline,Baseline_1,6,Indole,745,incongruent,B,correct,1913
34,27,male,ODOR,Baseline,Baseline_1,7,PEA,745,congruent,V,correct,3767
34,27,male,ODOR,Baseline,Baseline_1,8,Indole,745,incongruent,B,correct,3293
34,27,male,ODOR,Baseline,Baseline_1,9,PEA,745,congruent,V,correct,4706
34,27,male,ODOR,Baseline,Baseline_1,10,Indole,745,incongruent,B,correct,2115
34,27,male,ODOR,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,2073
34,27,male,ODOR,Baseline,Baseline_1,12,Indole,745,incongruent,B,correct,3316
34,27,male,ODOR,Baseline,Baseline_2,1,Indole,482,congruent,B,correct,1748
34,27,male,ODOR,Baseline,Baseline_2,2,PEA,482,incongruent,V,correct,3078
