=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
22-001,22,female,ODOR,Baseline,1989,1831,2163,23,24,96
22-001,22,female,ODOR,Filtering,2616,2281,2952,12,12,100
22-001,22,female,ODOR,Correlation,1953,1736,2171,22,24,92

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
22-001,22,female,ODOR,Baseline,Baseline_1,2002,1692,2375,24501,11,12,92
22-001,22,female,ODOR,Baseline,Baseline_2,1978,1970,1986,23735,12,12,100
22-001,22,female,ODOR,Filtering,Filtering_1,2616,2281,2952,31397,12,12,100
22-001,22,female,ODOR,Correlation,Correlation_1,1736,1736,,21064,11,12,92
22-001,22,female,ODOR,Correlation,Correlation_2,2171,,2171,26769,11,12,92

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
22-001,22,female,ODOR,Baseline,Baseline_1,1,PEA,745,congruent,V,correct,1903
22-001,22,female,ODOR,Baseline,Baseline_1,2,PEA,482,incongruent,B,correct,1390
22-001,22,female,ODOR,Baseline,Baseline_1,3,PEA,745,congruent,V,correct,2739
22-001,22,female,ODOR,Baseline,Baseline_1,4,PEA,745,congruent,V,correct,1960
22-001,22,female,ODOR,Baseline,Baseline_1,5,PEA,482,incongruent,V,incorrect,2479
22-001,22,female,ODOR,Baseline,Baseline_1,6,PEA,745,congruent,V,correct,397
22-001,22,female,ODOR,Baseline,Baseline_1,7,PEA,482,incongruent,B,correct,1881
22-001,22,female,ODOR,Baseline,Baseline_1,8,PEA,482,incongruent,B,correct,3555
22-001,22,female,ODOR,Baseline,Baseline_1,9,PEA,482,incongruent,B,correct,2651
22-001,22,female,ODOR,Baseline,Baseline_1,10,PEA,482,incongruent,B,correct,2396
22-001,22,female,ODOR,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,1524
22-001,22,female,ODOR,Baseline,Baseline_1,12,PEA,745,congruent,V,correct,1626
22-001,22,female,ODOR,Baseline,Baseline_2,1,Indole,482,congruent,B,correct,1449
22-001,22,female,ODOR,Baseline,Baseline_2,2,Indole,745,incongruent,V,correct,2040
22-001,22,female,ODOR,Baseline,Baseline_2,3,Indole,745,incongruent,V,correct,3027
22-001,22,female,ODOR,Baseline,Baseline_2,4,Indole,745,incongruent,V,correct,1450
22-001,22,female,ODOR,Baseline,Baseline_2,5,Indole,482,congruent,B,correct,1526
22-001,22,female,ODOR,Baseline,Baseline_2,6,Indole,745,incongruent,V,correct,1433
22-001,22,female,ODOR,Baseline,Baseline_2,7,Indole,482,congruent,B,correct,2471
22-001,22,female,ODOR,Baseline,Baseline_2,8,Indole,745,incongruent,V,correct,2068
22-001,22,female,ODOR,Baseline,Baseline_2,9,Indole,745,incongruent,V,correct,1897
22-001,22,female,ODOR,Baseline,Baseline_2,10,Indole,482,congruent,B,correct,2360
22-001,22,female,ODOR,Baseline,Baseline_2,11,Indole,482,congruent,B,correct,2530
22-001,22,female,ODOR,Baseline,Baseline_2,12,Indole,482,congruent,B,correct,1484
22-001,22,female,ODOR,Filtering,Filtering_1,1,PEA,482,incongruent,B,correct,3149
22-001,22,female,ODOR,Filtering,Filtering_1,2,Indole,482,congruent,B,correct,1858
22-001,22,female,ODOR,Filtering,Filtering_1,3,Indole,745,incongruent,V,correct,3222
22-001,22,female,ODOR,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,2363
22-001,22,female,ODOR,Filtering,Filtering_1,5,Indole,745,incongruent,V,correct,2824
22-001,22,female,ODOR,Filtering,Filtering_1,6,Indole,482,congruent,B,correct,2191
22-001,22,female,ODOR,Filtering,Filtering_1,7,Indole,482,congruent,B,correct,2750
22-001,22,female,ODOR,Filtering,Filtering_1,8,PEA,482,incongruent,B,correct,2727
22-001,22,female,ODOR,Filtering,Filtering_1,9,PEA,482,incongruent,B,correct,3361
22-001,22,female,ODOR,Filtering,Filtering_1,10,Indole,745,incongruent,V,correct,2426
22-001,22,female,ODOR,Filtering,Filtering_1,11,PEA,745,congruent,V,correct,1984
22-001,22,female,ODOR,Filtering,Filtering_1,12,PEA,745,congruent,V,correct,2542
22-001,22,female,ODOR,Correlation,Correlation_1,1,PEA,745,congruent,V,correct,2018
22-001,22,female,ODOR,Correlation,Correlation_1,2,Indole,482,congruent,B,correct,1980
22-001,22,female,ODOR,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,970
22-001,22,female,ODOR,Correlation,Correlation_1,4,Indole,482,congruent,B,correct,2002
22-001,22,female,ODOR,Correlation,Correlation_1,5,PEA,745,congruent,V,correct,1538
22-001,22,female,ODOR,Correlation,Correlation_1,6,PEA,745,congruent,V,correct,1613
22-001,22,female,ODOR,Correlation,Correlation_1,7,Indole,482,congruent,B,correct,1656
22-001,22,female,ODOR,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,1721
22-001,22,female,ODOR,Correlation,Correlation_1,9,PEA,745,congruent,V,correct,2460
22-001,22,female,ODOR,Correlation,Correlation_1,10,Indole,482,congruent,V,incorrect,1972
22-001,22,female,ODOR,Correlation,Correlation_1,11,Indole,482,congruent,B,correct,1591
22-001,22,female,ODOR,Correlation,Correlation_1,12,Indole,482,congruent,B,correct,1543
22-001,22,female,ODOR,Correlation,Correlation_2,1,Indole,745,incongruent,V,correct,2654
22-001,22,female,ODOR,Correlation,Correlation_2,2,PEA,482,incongruent,B,correct,2896
22-001,22,female,ODOR,Correlation,Correlation_2,3,PEA,482,incongruent,B,correct,1861
22-001,22,female,ODOR,Correlation,Correlation_2,4,Indole,745,incongruent,V,correct,2334
22-001,22,female,ODOR,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,2411
22-001,22,female,ODOR,Correlation,Correlation_2,6,PEA,482,incongruent,B,correct,2448
22-001,22,female,ODOR,Correlation,Correlation_2,7,Indole,745,incongruent,B,incorrect,2885
22-001,22,female,ODOR,Correlation,Correlation_2,8,Indole,745,incongruent,V,correct,1562
22-001,22,female,ODOR,Correlation,Correlation_2,9,Indole,745,incongruent,V,correct,2059
22-001,22,female,ODOR,Correlation,Correlation_2,10,PEA,482,incongruent,B,correct,1582
22-001,22,female,ODOR,Correlation,Correlation_2,11,Indole,745,incongruent,V,correct,2322
22-001,22,female,ODOR,Correlation,Correlation_2,12,PEA,482,incongruent,B,correct,1755
