=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
72,27,male,ODOR,Baseline,3289,3292,3285,20,24,83
72,27,male,ODOR,Filtering,3865,4034,3569,11,12,92
72,27,male,ODOR,Correlation,2677,2697,2655,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
72,27,male,ODOR,Filtering,Filtering_1,3865,4034,3569,47552,11,12,92
72,27,male,ODOR,Baseline,Baseline_2,3194,2830,3485,38876,9,12,75
72,27,male,ODOR,Baseline,Baseline_1,3366,3600,3084,39965,11,12,92
72,27,male,ODOR,Correlation,Correlation_2,2655,,2655,31556,11,12,92
72,27,male,ODOR,Correlation,Correlation_1,2697,2697,,32362,12,12,100

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
72,27,male,ODOR,Filtering,Filtering_1,1,PEA,482,incongruent,V,correct,4072
72,27,male,ODOR,Filtering,Filtering_1,2,Indole,482,congruent,B,correct,4058
72,27,male,ODOR,Filtering,Filtering_1,3,PEA,482,incongruent,V,correct,2649
72,27,male,ODOR,Filtering,Filtering_1,4,Indole,745,incongruent,B,correct,3925
72,27,male,ODOR,Filtering,Filtering_1,5,Indole,482,congruent,B,correct,4006
72,27,male,ODOR,Filtering,Filtering_1,6,PEA,482,incongruent,B,incorrect,5039
72,27,male,ODOR,Filtering,Filtering_1,7,PEA,745,congruent,V,correct,3504
72,27,male,ODOR,Filtering,Filtering_1,8,PEA,745,congruent,V,correct,5484
72,27,male,ODOR,Filtering,Filtering_1,9,Indole,482,congruent,B,correct,3655
72,27,male,ODOR,Filtering,Filtering_1,10,Indole,482,congruent,B,correct,4291
