=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
47,26,male,ODOR,Baseline,2927,2913,2940,20,24,83
47,26,male,ODOR,Filtering,3362,2694,3918,11,12,92
47,26,male,ODOR,Correlation,3074,2551,3644,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
47,26,male,ODOR,Filtering,Filtering_1,3362,2694,3918,39478,11,12,92
47,26,male,ODOR,Correlation,Correlation_1,3644,,3644,43557,11,12,92
47,26,male,ODOR,Correlation,Correlation_2,2551,2551,,30612,12,12,100
47,26,male,ODOR,Baseline,Baseline_1,2724,2648,2800,33155,10,12,83
47,26,male,ODOR,Baseline,Baseline_2,3129,3178,3080,37543,10,12,83

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
47,26,male,ODOR,Filtering,Filtering_1,1,PEA,482,incongruent,V,correct,4172
47,26,male,ODOR,Filtering,Filtering_1,2,Indole,745,incongruent,B,correct,3162
47,26,male,ODOR,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,2650
47,26,male,ODOR,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,2456
47,26,male,ODOR,Filtering,Filtering_1,5,PEA,745,congruent,V,correct,3145
47,26,male,ODOR,Filtering,Filtering_1,6,Indole,482,congruent,B,correct,2076
47,26,male,ODOR,Filtering,Filtering_1,7,Indole,745,incongruent,B,correct,4643
47,26,male,ODOR,Filtering,Filtering_1,8,PEA,482,incongruent,V,correct,2242
47,26,male,ODOR,Filtering,Filtering_1,9,Indole,482,congruent,B,correct,3142
47,26,male,ODOR,Filtering,Filtering_1,10,PEA,745,congruent,B,incorrect,2500
47,26,male,ODOR,Filtering,Filtering_1,11,Indole,745,incongruent,B,correct,3947
47,26,male,ODOR,Filtering,Filtering_1,12,PEA,482,incongruent,V,correct,5343
47,26,male,ODOR,Correlation,Correlation_1,1,PEA,482,incongruent,V,correct,3024
47,26,male,ODOR,Correlation,Correlation_1,2,Indole,745,incongruent,B,correct,4176
47,26,male,ODOR,Correlation,Correlation_1,3,PEA,482,incongruent,V,correct,2436
