=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
53,27,male,PITCH,Baseline,1831,1804,1858,24,24,100
53,27,male,PITCH,Filtering,2431,2229,2600,11,12,92
53,27,male,PITCH,Correlation,1657,1741,1580,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
53,27,male,PITCH,Baseline,Baseline_1,8,PEA,745,congruent,V,correct,2200
53,27,male,PITCH,Baseline,Baseline_1,9,PEA,745,congruent,V,correct,1479
53,27,male,PITCH,Baseline,Baseline_1,10,PEA,482,incongruent,B,correct,3107
53,27,male,PITCH,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,2162
53,27,male,PITCH,Baseline,Baseline_1,12,PEA,482,incongruent,B,correct,1461
53,27,male,PITCH,Filtering,Filtering_1,1,Indole,482,congruent,B,correct,3129
53,27,male,PITCH,Filtering,Filtering_1,2,PEA,482,incongruent,B,correct,2041
53,27,male,PITCH,Filtering,Filtering_1,3,Indole,745,incongruent,V,correct,1917
53,27,male,PITCH,Filtering,Filtering_1,4,Indole,745,incongruent,V,correct,2835
53,27,male,PITCH,Filtering,Filtering_1,5,Indole,745,incongruent,V,correct,3169
53,27,male,PITCH,Filtering,Filtering_1,6,PEA,745,congruent,V,correct,1846
53,27,male,PITCH,Filtering,Filtering_1,7,PEA,745,congruent,V,correct,2101
53,27,male,PITCH,Filtering,Filtering_1,8,PEA,482,incongruent,B,correct,2687
53,27,male,PITCH,Filtering,Filtering_1,9,Indole,745,incongruent,V,correct,2949
53,27,male,PITCH,Filtering,Filtering_1,10,PEA,745,congruent,V,correct,2146
53,27,male,PITCH,Filtering,Filtering_1,11,PEA,745,congruent,B,incorrect,2835
53,27,male,PITCH,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,1924
