=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
74,23,male,ODOR,Baseline,2669,2858,2538,22,24,92
74,23,male,ODOR,Filtering,4109,4200,3836,12,12,100
74,23,male,ODOR,Correlation,2876,3039,2713,20,24,83

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
74,23,male,ODOR,Filtering,Filtering_1,4109,4200,3836,49307,12,12,100
74,23,male,ODOR,Baseline,Baseline_1,2731,3102,2572,32730,10,12,83
74,23,male,ODOR,Baseline,Baseline_2,2618,2736,2499,31414,12,12,100
74,23,male,ODOR,Correlation,Correlation_1,3039,3039,,35992,10,12,83
74,23,male,ODOR,Correlation,Correlation_2,2713,,2713,32591,10,12,83

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
74,23,male,ODOR,Filtering,Filtering_1,1,Indole,482,congruent,B,correct,3947
74,23,male,ODOR,Filtering,Filtering_1,2,PEA,482,incongruent,V,correct,4271
74,23,male,ODOR,Filtering,Filtering_1,3,Indole,745,incongruent,B,correct,2823
74,23,male,ODOR,Filtering,Filtering_1,4,Indole,482,congruent,B,correct,3129
74,23,male,ODOR,Filtering,Filtering_1,5,PEA,482,incongruent,V,correct,4415
74,23,male,ODOR,Filtering,Filtering_1,6,PEA,745,congruent,V,correct,3939
74,23,male,ODOR,Filtering,Filtering_1,7,PEA,745,congruent,V,correct,3602
74,23,male,ODOR,Filtering,Filtering_1,8,Indole,482,congruent,B,correct,3432
74,23,male,ODOR,Filtering,Filtering_1,9,PEA,745,congruent,V,correct,3741
74,23,male,ODOR,Filtering,Filtering_1,10,PEA,745,congruent,V,correct,5113
74,23,male,ODOR,Filtering,Filtering_1,11,Indole,482,congruent,B,correct,4197
74,23,male,ODOR,Filtering,Filtering_1,12,PEA,745,congruent,V,correct,6698
74,23,male,ODOR,Baseline,Baseline_1,1,PEA,482,incongruent,V,correct,2988
74,23,male,ODOR,Baseline,Baseline_1,2,PEA,482,incongruent,V,correct,3039
74,23,male,ODOR,Baseline,Baseline_1,3,PEA,482,incongruent,B,incorrect,2751
74,23,male,ODOR,Baseline,Baseline_1,4,PEA,482,incongruent,V,correct,2294
74,23,male,ODOR,Baseline,Baseline_1,5,PEA,482,incongruent,B,incorrect,2672
74,23,male,ODOR,Baseline,Baseline_1,6,PEA,482,incongruent,V,correct,2644
74,23,male,ODOR,Baseline,Baseline_1,7,PEA,482,incongruent,V,correct,3036
74,23,male,ODOR,Baseline,Baseline_1,8,Indole,482,congruent,B,correct,3740
74,23,male,ODOR,Baseline,Baseline_1,9,PEA,482,incongruent,V,correct,1800
74,23,male,ODOR,Baseline,Baseline_1,10,Indole,482,congruent,B,correct,2718
74,23,male,ODOR,Baseline,Baseline_1,11,Indole,482,congruent,B,correct,2847
74,23,male,ODOR,Baseline,Baseline_1,12,PEA,482,incongruent,V,correct,2201
74,23,male,ODOR,Baseline,Baseline_2,1,Indole,745,incongruent,B,correct,2128
74,23,male,ODOR,Baseline,Baseline_2,2,PEA,745,congruent,V,correct,3293
74,23,male,ODOR,Baseline,Baseline_2,3,PEA,745,congruent,V,correct,2703
74,23,male,ODOR,Baseline,Baseline_2,4,Indole,745,incongruent,B,correct,2058
74,23,male,ODOR,Baseline,Baseline_2,5,Indole,745,incongruent,B,correct,3418
74,23,male,ODOR,Baseline,Baseline_2,6,Indole,745,incongruent,B,correct,2250
74,23,male,ODOR,Baseline,Baseline_2,7,PEA,745,congruent,V,correct,3450
74,23,male,ODOR,Baseline,Baseline_2,8,PEA,745,congruent,V,correct,2001
74,23,male,ODOR,Baseline,Baseline_2,9,PEA,745,congruent,V,correct,2778
74,23,male,ODOR,Baseline,Baseline_2,10,Indole,745,incongruent,B,correct,2484
74,23,male,ODOR,Baseline,Baseline_2,11,Indole,745,incongruent,B,correct,2658
74,23,male,ODOR,Baseline,Baseline_2,12,PEA,745,congruent,V,correct,2193
74,23,male,ODOR,Correlation,Correlation_1,1,PEA,745,congruent,V,correct,1710
74,23,male,ODOR,Correlation,Correlation_1,2,PEA,745,congruent,V,correct,4776
74,23,male,ODOR,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,1930
74,23,male,ODOR,Correlation,Correlation_1,4,PEA,745,congruent,V,correct,3075
74,23,male,ODOR,Correlation,Correlation_1,5,Indole,482,congruent,B,correct,2028
74,23,male,ODOR,Correlation,Correlation_1,6,Indole,482,congruent,B,correct,5581
74,23,male,ODOR,Correlation,Correlation_1,7,Indole,482,congruent,B,correct,3831
74,23,male,ODOR,Correlation,Correlation_1,8,PEA,745,congruent,B,incorrect,2756
74,23,male,ODOR,Correlation,Correlation_1,9,Indole,482,congruent,B,correct,1902
74,23,male,ODOR,Correlation,Correlation_1,10,PEA,745,congruent,V,correct,2510
74,23,male,ODOR,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,3047
74,23,male,ODOR,Correlation,Correlation_1,12,Indole,482,congruent,V,incorrect,2846
74,23,male,ODOR,Correlation,Correlation_2,1,Indole,745,incongruent,B,correct,2731
74,23,male,ODOR,Correlation,Correlation_2,2,Indole,745,incongruent,B,correct,2760
74,23,male,ODOR,Correlation,Correlation_2,3,Indole,745,incongruent,B,correct,3015
74,23,male,ODOR,Correlation,Correlation_2,4,PEA,482,incongruent,V,correct,2909
74,23,male,ODOR,Correlation,Correlation_2,5,PEA,482,incongruent,V,correct,3002
74,23,male,ODOR,Correlation,Correlation_2,6,PEA,482,incongruent,V,correct,2234
74,23,male,ODOR,Correlation,Correlation_2,7,Indole,745,incongruent,V,incorrect,2257
74,23,male,ODOR,Correlation,Correlation_2,8,Indole,745,incongruent,B,correct,3065
74,23,male,ODOR,Correlation,Correlation_2,9,PEA,482,incongruent,V,correct,2638
74,23,male,ODOR,Correlation,Correlation_2,10,Indole,745,incongruent,B,correct,2363
74,23,male,ODOR,Correlation,Correlation_2,11,PEA,482,incongruent,B,incorrect,3201
74,23,male,ODOR,Correlation,Correlation_2,12,Indole,745,incongruent,B,correct,2416
