=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
34-013,34,female,PITCH,Baseline,1989,2083,1896,24,24,100
34-013,34,female,PITCH,Filtering,2370,2137,2557,9,12,75
34-013,34,female,PITCH,Correlation,2101,1735,2500,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
34-013,34,female,PITCH,Baseline,Baseline_2,8,Indole,482,congruent,B,correct,1377
34-013,34,female,PITCH,Baseline,Baseline_2,9,Indole,745,incongruent,V,correct,1998
34-013,34,female,PITCH,Baseline,Baseline_2,10,Indole,482,congruent,B,correct,2990
34-013,34,female,PITCH,Baseline,Baseline_2,11,Indole,745,incongruent,V,correct,2028
34-013,34,female,PITCH,Baseline,Baseline_2,12,Indole,745,incongruent,V,correct,1868
34-013,34,female,PITCH,Filtering,Filtering_1,1,Indole,745,incongruent,V,correct,1951
34-013,34,female,PITCH,Filtering,Filtering_1,2,PEA,745,congruent,B,incorrect,1754
34-013,34,female,PITCH,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,2952
34-013,34,female,PITCH,Filtering,Filtering_1,4,Indole,745,incongruent,V,correct,2628
34-013,34,female,PITCH,Filtering,Filtering_1,5,Indole,745,incongruent,V,correct,2122
34-013,34,female,PITCH,Filtering,Filtering_1,6,PEA,482,incongruent,B,correct,3006
34-013,34,female,PITCH,Filtering,Filtering_1,7,PEA,482,incongruent,B,correct,3079
34-013,34,female,PITCH,Filtering,Filtering_1,8,Indole,482,congruent,V,incorrect,1656
34-013,34,female,PITCH,Filtering,Filtering_1,9,PEA,482,incongruent,V,incorrect,2167
34-013,34,female,PITCH,Filtering,Filtering_1,10,PEA,745,congruent,V,correct,1954
34-013,34,female,PITCH,Filtering,Filtering_1,11,PEA,745,congruent,V,correct,1941
34-013,34,female,PITCH,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,1700
34-013,34,female,PITCH,Correlation,Correlation_1,1,Indole,482,congruent,B,correct,1820
34-013,34,female,PITCH,Correlation,Correlation_1,2,Indole,482,congruent,B,correct,1478
34-013,34,female,PITCH,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,1960
34-013,34,female,PITCH,Correlation,Correlation_1,4,PEA,745,congruent,V,correct,2019
34-013,34,female,PITCH,Correlation,Correlation_1,5,Indole,482,congruent,B,correct,1847
34-013,34,female,PITCH,Correlation,Correlation_1,6,PEA,745,congruent,V,correct,1334
34-013,34,female,PITCH,Correlation,Correlation_1,7,Indole,482,congruent,B,correct,1430
34-013,34,female,PITCH,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,1891
34-013,34,female,PITCH,Correlation,Correlation_1,9,Indole,482,congruent,B,correct,1456
34-013,34,female,PITCH,Correlation,Correlation_1,10,Indole,482,congruent,B,correct,2098
34-013,34,female,PITCH,Correlation,Correlation_1,11,PEA,745,congruent,V,correct,1009
34-013,34,female,PITCH,Correlation,Correlation_1,12,PEA,745,congruent,V,correct,2481
34-013,34,female,PITCH,Correlation,Correlation_2,1,Indole,745,incongruent,V,correct,1943
34-013,34,female,PITCH,Correlation,Correlation_2,2,PEA,482,incongruent,B,correct,2480
34-013,34,female,PITCH,Correlation,Correlation_2,3,Indole,745,incongruent,V,correct,3225
34-013,34,female,PITCH,Correlation,Correlation_2,4,Indole,745,incongruent,V,correct,2111
34-013,34,female,PITCH,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,3728
34-013,34,female,PITCH,Correlation,Correlation_2,6,Indole,745,incongruent,V,correct,2565
34-013,34,female,PITCH,Correlation,Correlation_2,7,Indole,745,incongruent,B,incorrect,1823
34-013,34,female,PITCH,Correlation,Correlation_2,8,PEA,482,incongruent,B,correct,2232
34-013,34,female,PITCH,Correlation,Correlation_2,9,PEA,482,incongruent,B,correct,2665
34-013,34,female,PITCH,Correlation,Correlation_2,10,Indole,745,incongruent,V,correct,2645
34-013,34,female,PITCH,Correlation,Correlation_2,11,PEA,482,incongruent,B,correct,2427
34-013,34,female,PITCH,Correlation,Correlation_2,12,PEA,482,incongruent,B,correct,1484
