=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
31,25,male,ODOR,Baseline,2460,2426,2500,22,24,92
31,25,male,ODOR,Filtering,2723,2530,2917,12,12,100
31,25,male,ODOR,Correlation,2367,2143,2612,23,24,96

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
31,25,male,ODOR,Baseline,Baseline_1,2505,2561,2421,30850,10,12,83
31,25,male,ODOR,Baseline,Baseline_2,2422,2291,2552,29062,12,12,100
31,25,male,ODOR,Filtering,Filtering_1,2723,2530,2917,32680,12,12,100
31,25,male,ODOR,Correlation,Correlation_1,2612,,2612,31880,11,12,92
31,25,male,ODOR,Correlation,Correlation_2,2143,2143,,25720,12,12,100

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
31,25,male,ODOR,Baseline,Baseline_1,1,Indole,745,incongruent,B,correct,1985
31,25,male,ODOR,Baseline,Baseline_1,2,PEA,745,congruent,V,correct,2816
31,25,male,ODOR,Baseline,Baseline_1,3,Indole,745,incongruent,B,correct,1968
31,25,male,ODOR,Baseline,Baseline_1,4,PEA,745,congruent,V,correct,2302
31,25,male,ODOR,Baseline,Baseline_1,5,PEA,745,congruent,V,correct,1874
31,25,male,ODOR,Baseline,Baseline_1,6,Indole,745,incongruent,V,incorrect,2422
31,25,male,ODOR,Baseline,Baseline_1,7,Indole,745,incongruent,B,correct,2752
31,25,male,ODOR,Baseline,Baseline_1,8,PEA,745,congruent,V,correct,2142
31,25,male,ODOR,Baseline,Baseline_1,9,PEA,745,congruent,V,correct,3454
31,25,male,ODOR,Baseline,Baseline_1,10,Indole,745,incongruent,V,incorrect,3378
31,25,male,ODOR,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,2779
31,25,male,ODOR,Baseline,Baseline_1,12,Indole,745,incongruent,B,correct,2978
31,25,male,ODOR,Baseline,Baseline_2,1,PEA,482,incongruent,V,correct,3779
31,25,male,ODOR,Baseline,Baseline_2,2,Indole,482,congruent,B,correct,1875
31,25,male,ODOR,Baseline,Baseline_2,3,PEA,482,incongruent,V,correct,2930
31,25,male,ODOR,Baseline,Baseline_2,4,Indole,482,congruent,B,correct,2733
31,25,male,ODOR,Baseline,Baseline_2,5,PEA,482,incongruent,V,correct,2590
31,25,male,ODOR,Baseline,Baseline_2,6,Indole,482,congruent,B,correct,1310
31,25,male,ODOR,Baseline,Baseline_2,7,PEA,482,incongruent,V,correct,1885
31,25,male,ODOR,Baseline,Baseline_2,8,Indole,482,congruent,B,correct,3010
31,25,male,ODOR,Baseline,Baseline_2,9,Indole,482,congruent,B,correct,2470
31,25,male,ODOR,Baseline,Baseline_2,10,PEA,482,incongruent,V,correct,1606
31,25,male,ODOR,Baseline,Baseline_2,11,PEA,482,incongruent,V,correct,2525
31,25,male,ODOR,Baseline,Baseline_2,12,Indole,482,congruent,B,correct,2349
31,25,male,ODOR,Filtering,Filtering_1,1,PEA,745,congruent,V,correct,2323
31,25,male,ODOR,Filtering,Filtering_1,2,Indole,482,congruent,B,correct,2351
31,25,male,ODOR,Filtering,Filtering_1,3,Indole,745,incongruent,B,correct,2665
31,25,male,ODOR,Filtering,Filtering_1,4,PEA,482,incongruent,V,correct,4029
31,25,male,ODOR,Filtering,Filtering_1,5,Indole,745,incongruent,B,correct,2059
31,25,male,ODOR,Filtering,Filtering_1,6,PEA,482,incongruent,V,correct,3407
31,25,male,ODOR,Filtering,Filtering_1,7,Indole,482,congruent,B,correct,2395
31,25,male,ODOR,Filtering,Filtering_1,8,PEA,745,congruent,V,correct,1657
31,25,male,ODOR,Filtering,Filtering_1,9,PEA,482,incongruent,V,correct,3978
31,25,male,ODOR,Filtering,Filtering_1,10,Indole,745,incongruent,B,correct,1362
31,25,male,ODOR,Filtering,Filtering_1,11,PEA,745,congruent,V,correct,3460
31,25,male,ODOR,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,2994
31,25,male,ODOR,Correlation,Correlation_1,1,Indole,745,incongruent,B,correct,1564
31,25,male,ODOR,Correlation,Correlation_1,2,PEA,482,incongruent,V,correct,2258
31,25,male,ODOR,Correlation,Correlation_1,3,PEA,482,incongruent,V,correct,2492
31,25,male,ODOR,Correlation,Correlation_1,4,Indole,745,incongruent,B,correct,2115
31,25,male,ODOR,Correlation,Correlation_1,5,Indole,745,incongruent,B,correct,3030
31,25,male,ODOR,Correlation,Correlation_1,6,PEA,482,incongruent,B,incorrect,3148
31,25,male,ODOR,Correlation,Correlation_1,7,Indole,745,incongruent,B,correct,2851
31,25,male,ODOR,Correlation,Correlation_1,8,PEA,482,incongruent,V,correct,2226
31,25,male,ODOR,Correlation,Correlation_1,9,Indole,745,incongruent,B,correct,3267
31,25,male,ODOR,Correlation,Correlation_1,10,PEA,482,incongruent,V,correct,2898
31,25,male,ODOR,Correlation,Correlation_1,11,Indole,745,incongruent,B,correct,3852
31,25,male,ODOR,Correlation,Correlation_1,12,PEA,482,incongruent,V,correct,2179
31,25,male,ODOR,Correlation,Correlation_2,1,PEA,745,congruent,V,correct,1708
31,25,male,ODOR,Correlation,Correlation_2,2,Indole,482,congruent,B,correct,2168
31,25,male,ODOR,Correlation,Correlation_2,3,PEA,745,congruent,V,correct,1740
31,25,male,ODOR,Correlation,Correlation_2,4,Indole,482,congruent,B,correct,2309
31,25,male,ODOR,Correlation,Correlation_2,5,PEA,745,congruent,V,correct,3184
31,25,male,ODOR,Correlation,Correlation_2,6,Indole,482,congruent,B,correct,1081
31,25,male,ODOR,Correlation,Correlation_2,7,PEA,745,congruent,V,correct,1847
31,25,male,ODOR,Correlation,Correlation_2,8,Indole,482,congruent,B,correct,2866
31,25,male,ODOR,Correlation,Correlation_2,9,PEA,745,congruent,V,correct,1891
31,25,male,ODOR,Correlation,Correlation_2,10,Indole,482,congruent,B,correct,2454
31,25,male,ODOR,Correlation,Correlation_2,11,Indole,482,congruent,B,correct,2343
31,25,male,ODOR,Correlation,Correlation_2,12,PEA,745,congruent,V,correct,2129
