=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
63,22,female,ODOR,Baseline,2915,3049,2782,20,24,83
63,22,female,ODOR,Filtering,3863,2945,4208,11,12,92
63,22,female,ODOR,Correlation,2693,2585,2800,24,24,100

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
63,22,female,ODOR,Filtering,Filtering_1,3863,2945,4208,47034,11,12,92
63,22,female,ODOR,Correlation,Correlation_1,2585,2585,,31019,12,12,100
63,22,female,ODOR,Correlation,Correlation_2,2800,,2800,33603,12,12,100
63,22,female,ODOR,Baseline,Baseline_1,2795,3104,2253,33499,11,12,92
63,22,female,ODOR,Baseline,Baseline_2,3063,2920,3134,36779,9,12,75

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
63,22,female,ODOR,Filtering,Filtering_1,1,Indole,745,incongruent,B,correct,3999
63,22,female,ODOR,Filtering,Filtering_1,2,Indole,482,congruent,B,correct,3226
63,22,female,ODOR,Filtering,Filtering_1,3,PEA,482,incongruent,V,correct,4399
63,22,female,ODOR,Filtering,Filtering_1,4,Indole,745,incongruent,V,incorrect,4539
63,22,female,ODOR,Filtering,Filtering_1,5,Indole,745,incongruent,B,correct,4731
63,22,female,ODOR,Filtering,Filtering_1,6,PEA,745,congruent,V,correct,2167
63,22,female,ODOR,Filtering,Filtering_1,7,PEA,482,incongruent,V,correct,4275
63,22,female,ODOR,Filtering,Filtering_1,8,PEA,482,incongruent,V,correct,4645
63,22,female,ODOR,Filtering,Filtering_1,9,PEA,482,incongruent,V,correct,4225
63,22,female,ODOR,Filtering,Filtering_1,10,PEA,482,incongruent,V,correct,3863
63,22,female,ODOR,Filtering,Filtering_1,11,PEA,482,incongruent,V,correct,3524
63,22,female,ODOR,Filtering,Filtering_1,12,Indole,482,congruent,B,correct,3441
63,22,female,ODOR,Correlation,Correlation_1,1,PEA,745,congruent,V,correct,2663
63,22,female,ODOR,Correlation,Correlation_1,2,PEA,745,congruent,V,correct,2808
63,22,female,ODOR,Correlation,Correlation_1,3,Indole,482,congruent,B,correct,2457
63,22,female,ODOR,Correlation,Correlation_1,4,PEA,745,congruent,V,correct,2485
63,22,female,ODOR,Correlation,Correlation_1,5,PEA,745,congruent,V,correct,2312
63,22,female,ODOR,Correlation,Correlation_1,6,Indole,482,congruent,B,correct,2241
63,22,female,ODOR,Correlation,Correlation_1,7,Indole,482,congruent,B,correct,3030
63,22,female,ODOR,Correlation,Correlation_1,8,PEA,745,congruent,V,correct,2523
63,22,female,ODOR,Correlation,Correlation_1,9,Indole,482,congruent,B,correct,2733
63,22,female,ODOR,Correlation,Correlation_1,10,Indole,482,congruent,B,correct,2308
63,22,female,ODOR,Correlation,Correlation_1,11,Indole,482,congruent,B,correct,2867
63,22,female,ODOR,Correlation,Correlation_1,12,Indole,482,congruent,B,correct,2592
63,22,female,ODOR,Correlation,Correlation_2,1,PEA,482,incongruent,V,correct,3290
63,22,female,ODOR,Correlation,Correlation_2,2,Indole,745,incongruent,B,correct,2717
63,22,female,ODOR,Correlation,Correlation_2,3,PEA,482,incongruent,V,correct,2707
63,22,female,ODOR,Correlation,Correlation_2,4,Indole,745,incongruent,B,correct,4405
63,22,female,ODOR,Correlation,Correlation_2,5,PEA,482,incongruent,V,correct,2074
63,22,female,ODOR,Correlation,Correlation_2,6,Indole,745,incongruent,B,correct,2507
63,22,female,ODOR,Correlation,Correlation_2,7,PEA,482,incongruent,V,correct,2486
63,22,female,ODOR,Correlation,Correlation_2,8,PEA,482,incongruent,V,correct,2483
63,22,female,ODOR,Correlation,Correlation_2,9,PEA,482,incongruent,V,correct,3854
63,22,female,ODOR,Correlation,Correlation_2,10,Indole,745,incongruent,B,correct,2206
63,22,female,ODOR,Correlation,Correlation_2,11,PEA,482,incongruent,V,correct,1850
63,22,female,ODOR,Correlation,Correlation_2,12,PEA,482,incongruent,V,correct,3024
63,22,female,ODOR,Baseline,Baseline_1,1,Indole,482,congruent,B,correct,2982
63,22,female,ODOR,Baseline,Baseline_1,2,Indole,482,congruent,B,correct,2436
63,22,female,ODOR,Baseline,Baseline_1,3,Indole,482,congruent,B,correct,3265
63,22,female,ODOR,Baseline,Baseline_1,4,PEA,482,incongruent,V,correct,1865
63,22,female,ODOR,Baseline,Baseline_1,5,Indole,482,congruent,B,correct,3202
63,22,female,ODOR,Baseline,Baseline_1,6,PEA,482,incongruent,V,correct,2784
63,22,female,ODOR,Baseline,Baseline_1,7,PEA,482,incongruent,V,correct,2144
63,22,female,ODOR,Baseline,Baseline_1,8,Indole,482,congruent,B,correct,2862
63,22,female,ODOR,Baseline,Baseline_1,9,Indole,482,congruent,B,correct,2429
63,22,female,ODOR,Baseline,Baseline_1,10,Indole,482,congruent,B,correct,4553
63,22,female,ODOR,Baseline,Baseline_1,11,Indole,482,congruent,V,incorrect,2759
63,22,female,ODOR,Baseline,Baseline_1,12,PEA,482,incongruent,V,correct,2218
63,22,female,ODOR,Baseline,Baseline_2,1,PEA,745,congruent,V,correct,2925
63,22,female,ODOR,Baseline,Baseline_2,2,Indole,745,incongruent,B,correct,3435
63,22,female,ODOR,Baseline,Baseline_2,3,Indole,745,incongruent,B,correct,2854
63,22,female,ODOR,Baseline,Baseline_2,4,Indole,745,incongruent,B,correct,3108
63,22,female,ODOR,Baseline,Baseline_2,5,PEA,745,congruent,B,incorrect,3439
63,22,female,ODOR,Baseline,Baseline_2,6,PEA,745,congruent,V,correct,3008
63,22,female,ODOR,Baseline,Baseline_2,7,PEA,745,congruent,V,correct,2826
63,22,female,ODOR,Baseline,Baseline_2,8,PEA,745,congruent,B,incorrect,3029
63,22,female,ODOR,Baseline,Baseline_2,9,Indole,745,incongruent,B,correct,3452
63,22,female,ODOR,Baseline,Baseline_2,10,Indole,745,incongruent,B,correct,2446
63,22,female,ODOR,Baseline,Baseline_2,11,PEA,745,congruent,B,incorrect,2745
63,22,female,ODOR,Baseline,Baseline_2,12,Indole,745,incongruent,B,correct,3512
