=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
50,28,male,PITCH,Baseline,1552,1430,1598,22,24,92
50,28,male,PITCH,Filtering,2301,2096,2507,12,12,100
50,28,male,PITCH,Correlation,1442,1379,1504,22,24,92

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
50,28,male,PITCH,Filtering,Filtering_1,2301,2096,2507,27617,12,12,100
50,28,male,PITCH,Baseline,Baseline_2,1574,1352,1623,18692,11,12,92
50,28,male,PITCH,Baseline,Baseline_1,1531,1469,1567,17923,11,12,92
50,28,male,PITCH,Correlation,Correlation_2,1504,,1504,18011,11,12,92
50,28,male,PITCH,Correlation,Correlation_1,1379,1379,,16717,11,12,92

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
50,28,male,PITCH,Filtering,Filtering_1,1,Indole,745,incongruent,V,correct,2931
50,28,male,PITCH,Filtering,Filtering_1,2,Indole,482,congruent,B,correct,1401
50,28,male,PITCH,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,1920
50,28,male,PITCH,Filtering,Filtering_1,4,PEA,482,incongruent,B,correct,2124
50,28,male,PITCH,Filtering,Filtering_1,5,PEA,745,congruent,V,correct,1579
50,28,male,PITCH,Filtering,Filtering_1,6,PEA,482,incongruent,B,correct,3262
50,28,male,PITCH,Filtering,Filtering_1,7,PEA,482,incongruent,B,correct,2109
50,28,male,PITCH,Filtering,Filtering_1,8,Indole,745,incongruent,V,correct,2481
50,28,male,PITCH,Filtering,Filtering_1,9,Indole,482,congruent,B,correct,1052
50,28,male,PITCH,Filtering,Filtering_1,10,Indole,745,incongruent,V,correct,2136
50,28,male,PITCH,Filtering,Filtering_1,11,Indole,482,congruent,B,correct,2005
50,28,male,PITCH,Filtering,Filtering_1,12,PEA,745,congruent,V,correct,4617
50,28,male,PITCH,Baseline,Baseline_2,1,Indole,745,incongruent,V,correct,870
50,28,male,PITCH,Baseline,Baseline_2,2,Indole,745,incongruent,B,incorrect,1381
50,28,male,PITCH,Baseline,Baseline_2,3,Indole,482,congruent,B,correct,1129
50,28,male,PITCH,Baseline,Baseline_2,4,Indole,745,incongruent,V,correct,1403
50,28,male,PITCH,Baseline,Baseline_2,5,Indole,745,incongruent,V,correct,1744
50,28,male,PITCH,Baseline,Baseline_2,6,Indole,745,incongruent,V,correct,1761
50,28,male,PITCH,Baseline,Baseline_2,7,Indole,482,congruent,B,correct,1575
50,28,male,PITCH,Baseline,Baseline_2,8,Indole,745,incongruent,V,correct,1605
50,28,male,PITCH,Baseline,Baseline_2,9,Indole,745,incongruent,V,correct,2281
50,28,male,PITCH,Baseline,Baseline_2,10,Indole,745,incongruent,V,correct,1748
50,28,male,PITCH,Baseline,Baseline_2,11,Indole,745,incongruent,V,correct,1473
50,28,male,PITCH,Baseline,Baseline_2,12,Indole,745,incongruent,V,correct,1722
50,28,male,PITCH,Baseline,Baseline_1,1,PEA,482,incongruent,B,correct,1575
50,28,male,PITCH,Baseline,Baseline_1,2,PEA,745,congruent,V,correct,1331
50,28,male,PITCH,Baseline,Baseline_1,3,PEA,482,incongruent,B,correct,1365
50,28,male,PITCH,Baseline,Baseline_1,4,PEA,482,incongruent,B,correct,1288
50,28,male,PITCH,Baseline,Baseline_1,5,PEA,482,incongruent,B,correct,1828
50,28,male,PITCH,Baseline,Baseline_1,6,PEA,745,congruent,V,correct,1512
50,28,male,PITCH,Baseline,Baseline_1,7,PEA,482,incongruent,V,incorrect,1080
50,28,male,PITCH,Baseline,Baseline_1,8,PEA,745,congruent,V,correct,1853
50,28,male,PITCH,Baseline,Baseline_1,9,PEA,482,incongruent,B,correct,1609
50,28,male,PITCH,Baseline,Baseline_1,10,PEA,745,congruent,V,correct,1181
50,28,male,PITCH,Baseline,Baseline_1,11,PEA,482,incongruent,B,correct,1488
50,28,male,PITCH,Baseline,Baseline_1,12,PEA,482,incongruent,B,correct,1813
50,28,male,PITCH,Correlation,Correlation_2,1,Indole,745,incongruent,V,correct,1936
50,28,male,PITCH,Correlation,Correlation_2,2,Indole,745,incongruent,V,correct,2353
50,28,male,PITCH,Correlation,Correlation_2,3,Indole,745,incongruent,V,correct,818
50,28,male,PITCH,Correlation,Correlation_2,4,Indole,745,incongruent,B,incorrect,1469
50,28,male,PITCH,Correlation,Correlation_2,5,PEA,482,incongruent,B,correct,1891
50,28,male,PITCH,Correlation,Correlation_2,6,PEA,482,incongruent,B,correct,1306
50,28,male,PITCH,Correlation,Correlation_2,7,Indole,745,incongruent,V,correct,1546
50,28,male,PITCH,Correlation,Correlation_2,8,Indole,745,incongruent,V,correct,1631
50,28,male,PITCH,Correlation,Correlation_2,9,PEA,482,incongruent,B,correct,1079
50,28,male,PITCH,Correlation,Correlation_2,10,Indole,745,incongruent,V,correct,1424
50,28,male,PITCH,Correlation,Correlation_2,11,PEA,482,incongruent,B,correct,1880
50,28,male,PITCH,Correlation,Correlation_2,12,Indole,745,incongruent,V,correct,678
50,28,male,PITCH,Correlation,Correlation_1,1,Indole,482,congruent,B,correct,1615
50,28,male,PITCH,Correlation,Correlation_1,2,PEA,745,congruent,V,correct,1064
50,28,male,PITCH,Correlation,Correlation_1,3,PEA,745,congruent,V,correct,1174
50,28,male,PITCH,Correlation,Correlation_1,4,PEA,745,congruent,V,correct,1519
50,28,male,PITCH,Correlation,Correlation_1,5,PEA,745,congruent,V,correct,1464
50,28,male,PITCH,Correlation,Correlation_1,6,PEA,745,congruent,V,correct,1488
50,28,male,PITCH,Correlation,Correlation_1,7,PEA,745,congruent,V,correct,1727
50,28,male,PITCH,Correlation,Correlation_1,8,Indole,482,congruent,B,correct,1360
50,28,male,PITCH,Correlation,Correlation_1,9,PEA,745,congruent,V,correct,1326
50,28,male,PITCH,Correlation,Correlation_1,10,PEA,745,congruent,V,correct,1243
50,28,male,PITCH,Correlation,Correlation_1,11,Indole,482,congruent,V,incorrect,1546
50,28,male,PITCH,Correlation,Correlation_1,12,PEA,745,congruent,V,correct,1191
