=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
41,23,female,ODOR,Baseline,2510,2436,2591,19,24,79
41,23,female,ODOR,Filtering,3270,2846,3693,12,12,100
41,23,female,ODOR,Correlation,2787,2150,3365,21,24,88

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
41,23,female,ODOR,Filtering,Filtering_1,3270,2846,3693,39237,12,12,100
41,23,female,ODOR,Correlation,Correlation_1,3365,,3365,39199,11,12,92
41,23,female,ODOR,Correlation,Correlation_2,2150,2150,,28085,10,12,83
41,23,female,ODOR,Baseline,Baseline_1,2485,2584,2367,29552,11,12,92
41,23,female,ODOR,Baseline,Baseline_2,2543,2214,2872,28890,8,12,67

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
41,23,female,ODOR,Filtering,Filtering_1,1,Indole,482,congruent,B,correct,3430
41,23,female,ODOR,Filtering,Filtering_1,2,PEA,482,incongruent,V,correct,2739
41,23,female,ODOR,Filtering,Filtering_1,3,Indole,745,incongruent,B,correct,3777
41,23,female,ODOR,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,1949
41,23,female,ODOR,Filtering,Filtering_1,5,PEA,745,congruent,V,correct,2506
41,23,female,ODOR,Filtering,Filtering_1,6,PEA,482,incongruent,V,correct,4090
41,23,female,ODOR,Filtering,Filtering_1,7,Indole,482,congruent,B,correct,2841
41,23,female,ODOR,Filtering,Filtering_1,8,Indole,745,incongruent,B,correct,3663
41,23,female,ODOR,Filtering,Filtering_1,9,Indole,482,congruent,B,correct,2543
41,23,female,ODOR,Filtering,Filtering_1,10,PEA,745,congruent,V,correct,3810
41,23,female,ODOR,Filtering,Filtering_1,11,Indole,745,incongruent,B,correct,4217
41,23,female,ODOR,Filtering,Filtering_1,12,PEA,482,incongruent,V,correct,3672
41,23,female,ODOR,Correlation,Correlation_1,1,PEA,482,incongruent,V,correct,3143
41,23,female,ODOR,Correlation,Correlation_1,2,Indole,745,incongruent,B,correct,2984
41,23,female,ODOR,Correlation,Correlation_1,3,Indole,745,incongruent,B,correct,3602
41,23,female,ODOR,Correlation,Correlation_1,4,PEA,482,incongruent,V,correct,3819
41,23,female,ODOR,Correlation,Correlation_1,5,PEA,482,incongruent,V,correct,2971
41,23,female,ODOR,Correlation,Correlation_1,6,Indole,745,incongruent,B,correct,2785
41,23,female,ODOR,Correlation,Correlation_1,7,PEA,482,incongruent,V,correct,2367
41,23,female,ODOR,Correlation,Correlation_1,8,Indole,745,incongruent,B,correct,3820
41,23,female,ODOR,Correlation,Correlation_1,9,Indole,745,incongruent,B,correct,4079
41,23,female,ODOR,Correlation,Correlation_1,10,PEA,482,incongruent,V,correct,4353
41,23,female,ODOR,Correlation,Correlation_1,11,PEA,482,incongruent,V,correct,3096
41,23,female,ODOR,Correlation,Correlation_1,12,Indole,745,incongruent,V,incorrect,2180
41,23,female,ODOR,Correlation,Correlation_2,1,Indole,482,congruent,B,correct,2649
41,23,female,ODOR,Correlation,Correlation_2,2,PEA,745,congruent,V,correct,1524
41,23,female,ODOR,Correlation,Correlation_2,3,PEA,745,congruent,V,correct,1310
41,23,female,ODOR,Correlation,Correlation_2,4,Indole,482,congruent,B,correct,2188
41,23,female,ODOR,Correlation,Correlation_2,5,Indole,482,congruent,B,correct,2083
41,23,female,ODOR,Correlation,Correlation_2,6,PEA,745,congruent,B,incorrect,4419
41,23,female,ODOR,Correlation,Correlation_2,7,PEA,745,congruent,V,correct,2174
41,23,female,ODOR,Correlation,Correlation_2,8,Indole,482,congruent,B,correct,2341
41,23,female,ODOR,Correlation,Correlation_2,9,Indole,482,congruent,B,correct,1608
41,23,female,ODOR,Correlation,Correlation_2,10,PEA,745,congruent,V,correct,2904
41,23,female,ODOR,Correlation,Correlation_2,11,Indole,482,congruent,V,incorrect,2167
41,23,female,ODOR,Correlation,Correlation_2,12,PEA,745,congruent,V,correct,2718
41,23,female,ODOR,Baseline,Baseline_1,1,PEA,482,incongruent,V,correct,2093
41,23,female,ODOR,Baseline,Baseline_1,2,Indole,482,congruent,B,correct,3505
41,23,female,ODOR,Baseline,Baseline_1,3,Indole,482,congruent,B,correct,1997
41,23,female,ODOR,Baseline,Baseline_1,4,PEA,482,incongruent,V,correct,3548
41,23,female,ODOR,Baseline,Baseline_1,5,Indole,482,congruent,B,correct,1827
41,23,female,ODOR,Baseline,Baseline_1,6,PEA,482,incongruent,B,incorrect,2215
41,23,female,ODOR,Baseline,Baseline_1,7,PEA,482,incongruent,V,correct,1739
41,23,female,ODOR,Baseline,Baseline_1,8,Indole,482,congruent,B,correct,2934
41,23,female,ODOR,Baseline,Baseline_1,9,PEA,482,incongruent,V,correct,2216
41,23,female,ODOR,Baseline,Baseline_1,10,Indole,482,congruent,B,correct,2329
41,23,female,ODOR,Baseline,Baseline_1,11,Indole,482,congruent,B,correct,2911
41,23,female,ODOR,Baseline,Baseline_1,12,PEA,482,incongruent,V,correct,2238
41,23,female,ODOR,Baseline,Baseline_2,1,Indole,745,incongruent,B,correct,2917
41,23,female,ODOR,Baseline,Baseline_2,2,PEA,745,congruent,V,correct,2487
41,23,female,ODOR,Baseline,Baseline_2,3,Indole,745,incongruent,B,correct,2522
41,23,female,ODOR,Baseline,Baseline_2,4,PEA,745,congruent,B,incorrect,2006
41,23,female,ODOR,Baseline,Baseline_2,5,Indole,745,incongruent,V,incorrect,2357
41,23,female,ODOR,Baseline,Baseline_2,6,PEA,745,congruent,V,correct,2034
41,23,female,ODOR,Baseline,Baseline_2,7,PEA,745,congruent,B,incorrect,1900
41,23,female,ODOR,Baseline,Baseline_2,8,Indole,745,incongruent,V,incorrect,2280
41,23,female,ODOR,Baseline,Baseline_2,9,PEA,745,congruent,V,correct,2350
41,23,female,ODOR,Baseline,Baseline_2,10,Indole,745,incongruent,B,correct,2525
41,23,female,ODOR,Baseline,Baseline_2,11,PEA,745,congruent,V,correct,1987
41,23,female,ODOR,Baseline,Baseline_2,12,Indole,745,incongruent,B,correct,3525
