=== SUMMARY BY STAGE ===
Subject,Age,Gender,Group,Stage,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Correct_Count,Total_Count,Accuracy_Percent
26,24,male,ODOR,Baseline,2625,2663,2582,21,24,88
26,24,male,ODOR,Filtering,3405,3303,3508,10,12,83
26,24,male,ODOR,Correlation,3055,2604,3462,19,24,79

=== SUMMARY BY BLOCK ===
Subject,Age,Gender,Group,Stage,BlockID,Mean_RT_ms,Mean_RT_Congruent,Mean_RT_Incongruent,Total_Block_Time_ms,Correct_Count,Total_Count,Accuracy_Percent
26,24,male,ODOR,Baseline,Baseline_1,2695,2530,2893,32145,11,12,92
26,24,male,ODOR,Baseline,Baseline_2,2548,2824,2272,32009,10,12,83
26,24,male,ODOR,Correlation,Correlation_1,3462,,3462,39733,10,12,83
26,24,male,ODOR,Correlation,Correlation_2,2604,2604,,29458,9,12,75
26,24,male,ODOR,Filtering,Filtering_1,3405,3303,3508,39759,10,12,83

=== RAW DATA ===
Subject,Age,Gender,Group,Stage,BlockID,Trial,Odor,Pitch,Congruency,Response,Correction,RT_ms
26,24,male,ODOR,Baseline,Baseline_1,1,Indole,745,incongruent,B,correct,2723
26,24,male,ODOR,Baseline,Baseline_1,2,PEA,745,congruent,V,correct,2320
26,24,male,ODOR,Baseline,Baseline_1,3,PEA,745,congruent,V,correct,2047
26,24,male,ODOR,Baseline,Baseline_1,4,Indole,745,incongruent,V,incorrect,2503
26,24,male,ODOR,Baseline,Baseline_1,5,PEA,745,congruent,V,correct,2875
26,24,male,ODOR,Baseline,Baseline_1,6,Indole,745,incongruent,B,correct,2860
26,24,male,ODOR,Baseline,Baseline_1,7,Indole,745,incongruent,B,correct,3873
26,24,male,ODOR,Baseline,Baseline_1,8,PEA,745,congruent,V,correct,2733
26,24,male,ODOR,Baseline,Baseline_1,9,PEA,745,congruent,V,correct,3463
26,24,male,ODOR,Baseline,Baseline_1,10,Indole,745,incongruent,B,correct,2660
26,24,male,ODOR,Baseline,Baseline_1,11,PEA,745,congruent,V,correct,1739
26,24,male,ODOR,Baseline,Baseline_1,12,Indole,745,incongruent,B,correct,2349
26,24,male,ODOR,Baseline,Baseline_2,1,Indole,482,congruent,V,incorrect,3109
26,24,male,ODOR,Baseline,Baseline_2,2,PEA,482,incongruent,B,incorrect,3420
26,24,male,ODOR,Baseline,Baseline_2,3,Indole,482,congruent,B,correct,2680
26,24,male,ODOR,Baseline,Baseline_2,4,PEA,482,incongruent,V,correct,2987
26,24,male,ODOR,Baseline,Baseline_2,5,Indole,482,congruent,B,correct,3415
26,24,male,ODOR,Baseline,Baseline_2,6,PEA,482,incongruent,V,correct,1278
26,24,male,ODOR,Baseline,Baseline_2,7,PEA,482,incongruent,V,correct,1990
26,24,male,ODOR,Baseline,Baseline_2,8,Indole,482,congruent,B,correct,3169
26,24,male,ODOR,Baseline,Baseline_2,9,PEA,482,incongruent,V,correct,2071
26,24,male,ODOR,Baseline,Baseline_2,10,Indole,482,congruent,B,correct,2196
26,24,male,ODOR,Baseline,Baseline_2,11,Indole,482,congruent,B,correct,2661
26,24,male,ODOR,Baseline,Baseline_2,12,PEA,482,incongruent,V,correct,3033
26,24,male,ODOR,Correlation,Correlation_1,1,Indole,745,incongruent,B,correct,4047
26,24,male,ODOR,Correlation,Correlation_1,2,PEA,482,incongruent,V,correct,3551
26,24,male,ODOR,Correlation,Correlation_1,3,Indole,745,incongruent,B,correct,3001
26,24,male,ODOR,Correlation,Correlation_1,4,PEA,482,incongruent,V,correct,1813
26,24,male,ODOR,Correlation,Correlation_1,5,Indole,745,incongruent,V,incorrect,2602
26,24,male,ODOR,Correlation,Correlation_1,6,PEA,482,incongruent,V,correct,4935
26,24,male,ODOR,Correlation,Correlation_1,7,PEA,482,incongruent,B,incorrect,2516
26,24,male,ODOR,Correlation,Correlation_1,8,Indole,745,incongruent,B,correct,3783
26,24,male,ODOR,Correlation,Correlation_1,9,Indole,745,incongruent,B,correct,2722
26,24,male,ODOR,Correlation,Correlation_1,10,PEA,482,incongruent,V,correct,3340
26,24,male,ODOR,Correlation,Correlation_1,11,Indole,745,incongruent,B,correct,3393
26,24,male,ODOR,Correlation,Correlation_1,12,PEA,482,incongruent,V,correct,4030
26,24,male,ODOR,Correlation,Correlation_2,1,PEA,745,congruent,V,correct,2695
26,24,male,ODOR,Correlation,Correlation_2,2,Indole,482,congruent,B,correct,3201
26,24,male,ODOR,Correlation,Correlation_2,3,Indole,482,congruent,V,incorrect,2273
26,24,male,ODOR,Correlation,Correlation_2,4,PEA,745,congruent,V,correct,2061
26,24,male,ODOR,Correlation,Correlation_2,5,Indole,482,congruent,V,incorrect,1886
26,24,male,ODOR,Correlation,Correlation_2,6,PEA,745,congruent,B,incorrect,1865
26,24,male,ODOR,Correlation,Correlation_2,7,Indole,482,congruent,B,correct,2650
26,24,male,ODOR,Correlation,Correlation_2,8,PEA,745,congruent,V,correct,2409
26,24,male,ODOR,Correlation,Correlation_2,9,Indole,482,congruent,B,correct,2293
26,24,male,ODOR,Correlation,Correlation_2,10,PEA,745,congruent,V,correct,2293
26,24,male,ODOR,Correlation,Correlation_2,11,PEA,745,congruent,V,correct,2884
26,24,male,ODOR,Correlation,Correlation_2,12,Indole,482,congruent,B,correct,2948
26,24,male,ODOR,Filtering,Filtering_1,1,Indole,745,incongruent,B,correct,3928
26,24,male,ODOR,Filtering,Filtering_1,2,PEA,482,incongruent,V,correct,3281
26,24,male,ODOR,Filtering,Filtering_1,3,Indole,482,congruent,B,correct,3731
26,24,male,ODOR,Filtering,Filtering_1,4,PEA,745,congruent,V,correct,3357
26,24,male,ODOR,Filtering,Filtering_1,5,Indole,482,congruent,B,correct,2701
26,24,male,ODOR,Filtering,Filtering_1,6,PEA,482,incongruent,B,incorrect,3683
26,24,male,ODOR,Filtering,Filtering_1,7,Indole,745,incongruent,B,correct,2380
26,24,male,ODOR,Filtering,Filtering_1,8,PEA,745,congruent,B,incorrect,2022
26,24,male,ODOR,Filtering,Filtering_1,9,PEA,482,incongruent,V,correct,3731
26,24,male,ODOR,Filtering,Filtering_1,10,Indole,482,congruent,B,correct,3402
26,24,male,ODOR,Filtering,Filtering_1,11,PEA,745,congruent,V,correct,3323
26,24,male,ODOR,Filtering,Filtering_1,12,Indole,745,incongruent,B,correct,4220
